Year;Rank;Country;Documents;Citable.documents;Citations;Self.Citations;Citations.per.Document;H.index
2012;151;Afghanistan;96;83;236;30;2,46;29
2012;152;North Korea;94;89;147;10;1,56;75
2012;153;Guadeloupe;91;81;323;32;3,55;49
2012;154;Swaziland;89;81;400;15;4,49;41
2012;155;Dominican Republic;86;82;439;23;5,1;47
2012;156;Honduras;83;80;272;27;3,28;48
2012;157;French Guiana;76;71;420;35;5,53;51
2012;158;Angola;69;65;215;32;3,12;31
2012;159;Haïti;59;52;381;57;6,46;43
2012;160;Democratic Republic Congo;56;51;282;3;5,04;38
2012;161;Martinique;54;51;2710;12;50,19;36
2012;162;Guam;50;44;270;18;5,4;52
2012;163;Sierra Leone;49;45;310;56;6,33;26
2012;164;Faroe Islands;46;45;438;24;9,52;45
2012;165;Reunion;46;45;277;7;6,02;34
2012;166;Turkmenistan;46;46;135;49;2,93;19
2012;167;Guinea;43;39;154;21;3,58;41
2012;168;Bermuda;42;42;434;46;10,33;69
2012;169;Bhutan;42;41;97;18;2,31;23
2012;170;Lesotho;42;41;116;11;2,76;26
2012;171;Central African Republic;41;36;406;21;9,9;39
2012;172;Mauritania;38;36;153;20;4,03;30
2012;173;Guinea-Bissau;37;35;221;83;5,97;47
2012;174;Seychelles;37;34;201;32;5,43;41
2012;175;Burundi;34;34;162;9;4,76;28
2012;176;Saint Kitts and Nevis;34;27;95;6;2,79;20
2012;177;Guyana;33;32;56;5;1,7;30
2012;178;Bahamas;32;28;115;6;3,59;32
2012;179;Dominica;31;28;176;15;5,68;21
2012;180;Falkland Islands (Malvinas);28;27;134;32;4,79;31
2012;181;Suriname;27;26;217;16;8,04;27
2012;182;Maldives;25;22;75;23;3;20
2012;183;Chad;25;21;75;7;3;32
2012;184;Liberia;24;22;86;6;3,58;19
2012;185;Cayman Islands;23;17;130;2;5,65;20
2012;186;Belize;22;21;210;4;9,55;32
2012;187;Vanuatu;22;21;81;22;3,68;26
2012;188;Djibouti;21;17;29;3;1,38;16
2012;189;San Marino;20;20;66;13;3,3;21
2012;190;Timor-Leste;17;13;48;15;2,82;11
2012;191;Cape Verde;16;16;58;12;3,63;14
2012;192;Eritrea;14;13;27;2;1,93;32
2012;193;Solomon Islands;14;14;57;13;4,07;31
2012;194;Netherlands Antilles;12;12;62;1;5,17;42
2012;195;Antigua and Barbuda;12;10;32;1;2,67;11
2012;196;Federated States of Micronesia;12;11;59;8;4,92;22
2012;197;Virgin Islands (U.S.);12;10;45;0;3,75;27
2012;198;Samoa;12;11;138;7;11,5;25
2012;199;Andorra;11;10;72;3;6,55;20
2012;200;Equatorial Guinea;11;11;62;7;5,64;18
2012;201;Montserrat;9;9;40;8;4,44;26
2012;202;Aruba;8;7;36;0;4,5;11
2012;203;American Samoa;8;5;20;2;2,5;20
2012;204;Cook Islands;7;6;44;4;6,29;13
2012;205;Gibraltar;7;7;39;4;5,57;17
2012;206;Mayotte;7;7;12;0;1,71;10
2012;207;Palau;7;7;41;1;5,86;24
2012;208;Somalia;7;6;21;1;3;14
2012;209;Comoros;6;6;11;0;1,83;12
2012;210;Saint Lucia;6;5;30;0;5;16
2012;211;Virgin Islands (British);6;6;55;2;9,17;19
2012;212;Tonga;5;5;33;0;6,6;18
2012;213;Marshall Islands;4;4;41;0;10,25;16
2012;214;Turks and Caicos Islands;4;4;28;2;7;11
2012;215;Anguilla;3;3;37;3;12,33;6
2012;216;Svalbard and Jan Mayen;3;3;2;0;0,67;8
2012;217;Sao Tome and Principe;3;2;4;0;1,33;15
2012;218;Vatican City State;3;3;10;0;3,33;5
2012;219;Bouvet Island;2;1;19;0;9,5;2
2012;220;Northern Mariana Islands;2;2;2;0;1;13
2012;221;Saint Vincent and The Grenadines;2;2;24;0;12;11
2012;222;Western Sahara;1;1;0;0;0;3
2012;223;British Indian Ocean Territory;1;1;1;0;1;7
2012;224;Pitcairn;1;0;0;0;0;1
2012;225;Saint Pierre and Miquelon;1;1;0;0;0;1
2012;226;Tuvalu;1;1;30;0;30;7
2012;227;United States Minor Outlying Islands;1;1;1;0;1;10
2013;1;United States;603682;535129;1734351;903252;2,87;1648
2013;2;China;438674;431713;725528;443545;1,65;495
2013;3;United Kingdom;180190;151522;522072;154931;2,9;1015
2013;4;Germany;158096;146193;480103;154360;3,04;887
2013;5;Japan;127781;121144;261687;85461;2,05;745
2013;6;France;115038;105525;319909;88423;2,78;811
2013;7;India;111184;104522;158914;65056;1,43;383
2013;8;Italy;97800;89063;285602;96074;2,92;713
2013;9;Canada;94100;85162;275922;65230;2,93;794
2013;10;Spain;83054;76231;221453;62722;2,67;591
2013;11;Australia;82635;73267;237151;67493;2,87;644
2013;12;South Korea;72722;69967;155340;44179;2,14;424
2013;13;Brazil;61460;58391;92143;31904;1,5;379
2013;14;Netherlands;53809;48725;199593;44060;3,71;694
2013;15;Russian Federation;46335;45110;61992;26580;1,34;390
2013;16;Taiwan;43006;41256;79363;20904;1,85;331
2013;17;Switzerland;40420;37045;158551;32068;3,92;686
2013;18;Iran;39564;38184;62436;26663;1,58;180
2013;19;Turkey;38657;35899;51716;14836;1,34;266
2013;20;Poland;36630;35318;68084;22987;1,86;371
2013;21;Sweden;35132;32297;119411;24224;3,4;614
2013;22;Belgium;29998;27618;104237;20753;3,47;547
2013;23;Malaysia;24479;23838;32030;12331;1,31;165
2013;24;Denmark;22672;20495;84329;16848;3,72;518
2013;25;Austria;22094;20276;68448;12985;3,1;449
2013;26;Portugal;21199;19662;50479;12382;2,38;297
2013;27;Czech Republic;19628;18817;41864;11848;2,13;294
2013;28;Mexico;18694;17576;31520;7287;1,69;289
2013;29;Israel;18251;16623;55373;9915;3,03;496
2013;30;Norway;18201;16229;53603;10941;2,95;402
2013;31;Singapore;18160;16974;63490;12472;3,5;349
2013;32;Greece;17901;16319;44505;8954;2,49;326
2013;33;Finland;17860;16640;53828;11756;3,01;443
2013;34;South Africa;16516;15180;36402;9834;2,2;292
2013;35;Hong Kong;15727;14657;44963;8167;2,86;359
2013;36;Saudi Arabia;14584;14100;34324;8708;2,35;164
2013;37;Romania;14573;14140;20087;6393;1,38;167
2013;38;Egypt;14007;13531;21715;5863;1,55;165
2013;39;New Zealand;13694;12031;35350;7449;2,58;351
2013;40;Ireland;12322;10978;36459;6531;2,96;332
2013;41;Thailand;12029;11501;20311;4644;1,69;213
2013;42;Argentina;11796;11045;24075;5233;2,04;273
2013;43;Pakistan;11168;10796;17702;5506;1,59;148
2013;44;Hungary;9788;9238;23200;4936;2,37;301
2013;45;Ukraine;9561;9365;11410;3783;1,19;174
2013;46;Chile;9034;8596;22033;5410;2,44;233
2013;47;Serbia;7134;6770;12149;3109;1,7;100
2013;48;Colombia;7057;6654;10888;2086;1,54;169
2013;49;Slovakia;6485;6277;11180;3398;1,72;180
2013;50;Croatia;6298;6016;9948;2072;1,58;177
2013;51;Tunisia;5963;5596;6600;1805;1,11;109
2013;52;Slovenia;5692;5427;12600;2762;2,21;189
2013;53;Nigeria;5301;4960;4091;1184;0,77;115
2013;54;Indonesia;4881;4693;5772;1175;1,18;140
2013;55;Algeria;4860;4756;4591;1264;0,94;97
2013;56;Bulgaria;3981;3814;6805;1374;1,71;167
2013;57;Morocco;3802;3487;5143;1246;1,35;117
2013;58;Viet Nam;3559;3447;6563;1412;1,84;133
2013;59;United Arab Emirates;3276;3081;4727;886;1,44;112
2013;60;Bangladesh;3160;3025;4409;1192;1,4;124
2013;61;Lithuania;2959;2867;5192;1385;1,75;133
2013;62;Estonia;2607;2472;8720;1443;3,34;162
2013;63;Jordan;2392;2324;2581;524;1,08;102
2013;64;Cuba;2258;2130;2688;489;1,19;115
2013;65;Kenya;2114;1914;5131;984;2,43;165
2013;66;Lebanon;1952;1791;3599;483;1,84;122
2013;67;Cyprus;1939;1761;4528;680;2,34;113
2013;68;Venezuela;1880;1783;2201;356;1,17;155
2013;69;Philippines;1820;1679;3573;599;1,96;147
2013;70;Qatar;1816;1713;3929;816;2,16;70
2013;71;Kazakhstan;1690;1656;1226;474;0,73;64
2013;72;Iraq;1671;1623;1803;397;1,08;51
2013;73;Belarus;1663;1607;3956;672;2,38;122
2013;74;Latvia;1605;1566;2275;449;1,42;104
2013;75;Luxembourg;1588;1472;4160;824;2,62;105
2013;76;Ethiopia;1465;1356;2319;552;1,58;88
2013;77;Peru;1459;1299;3685;554;2,53;140
2013;78;Iceland;1334;1217;5641;674;4,23;198
2013;79;Kuwait;1309;1256;1676;237;1,28;100
2013;80;Oman;1229;1139;2012;430;1,64;83
2013;81;Ghana;1193;1084;2451;322;2,05;92
2013;82;Sri Lanka;1184;1102;1670;261;1,41;107
2013;83;Uganda;1153;1042;3103;571;2,69;118
2013;84;Uruguay;1123;1054;2479;497;2,21;124
2013;85;Tanzania;1058;958;2895;573;2,74;113
2013;86;Cameroon;1028;971;1957;423;1,9;85
2013;87;Armenia;1011;971;3630;637;3,59;126
2013;88;Georgia;936;847;3219;370;3,44;101
2013;89;Nepal;883;793;1568;311;1,78;87
2013;90;Macao;822;796;1684;315;2,05;47
2013;91;Puerto Rico;784;741;3413;190;4,35;156
2013;92;Bosnia and Herzegovina;742;711;756;111;1,02;55
2013;93;Azerbaijan;739;720;1350;187;1,83;58
2013;94;Ecuador;722;671;1903;292;2,64;100
2013;95;Macedonia;715;688;882;174;1,23;74
2013;96;Sudan;687;655;831;146;1,21;65
2013;97;Costa Rica;663;617;1539;236;2,32;127
2013;98;Senegal;612;566;943;218;1,54;89
2013;99;Malta;538;460;910;142;1,69;75
2013;100;Syrian Arab Republic;532;502;717;97;1,35;74
2013;101;Uzbekistan;532;515;515;174;0,97;64
2013;102;Albania;507;480;178;39;0,35;43
2013;103;Zimbabwe;483;438;1146;159;2,37;90
2013;104;Palestine ;480;463;706;177;1,47;53
2013;105;Panama;468;448;1466;242;3,13;128
2013;106;Libyan Arab Jamahiriya;448;437;464;51;1,04;45
2013;107;Malawi;438;400;1455;192;3,32;97
2013;108;Bahrain;427;382;462;72;1,08;48
2013;109;Moldova;403;396;628;168;1,56;74
2013;110;Burkina Faso;400;386;775;117;1,94;77
2013;111;Benin;395;385;624;157;1,58;59
2013;112;Mongolia;393;375;643;103;1,64;65
2013;113;Botswana;387;352;583;66;1,51;71
2013;114;Zambia;368;329;1126;195;3,06;83
2013;115;Congo;355;330;822;96;2,32;63
2013;116;Yemen;348;331;531;127;1,53;46
2013;117;Montenegro;325;317;271;92;0,83;28
2013;118;Jamaica;320;276;753;39;2,35;71
2013;119;Côte d'Ivoire;319;306;522;95;1,64;82
2013;120;Trinidad and Tobago;310;286;412;58;1,33;72
2013;121;Madagascar;282;270;531;103;1,88;68
2013;122;Bolivia;276;264;739;107;2,68;78
2013;123;Brunei Darussalam;271;237;310;81;1,14;49
2013;124;Rwanda;266;227;628;114;2,36;48
2013;125;Cambodia;256;237;885;162;3,46;65
2013;126;Mozambique;235;207;725;70;3,09;66
2013;127;Namibia;226;209;516;75;2,28;67
2013;128;Mauritius;224;203;348;49;1,55;50
2013;129;Fiji;223;206;436;117;1,96;52
2013;130;Guatemala;220;197;519;46;2,36;63
2013;131;Mali;212;198;854;67;4,03;68
2013;132;Laos;195;189;346;55;1,77;54
2013;133;Gabon;165;157;423;60;2,56;73
2013;134;Kyrgyzstan;159;142;297;42;1,87;40
2013;135;New Caledonia;151;146;425;83;2,81;66
2013;136;Gambia;149;136;1032;61;6,93;90
2013;137;Paraguay;143;133;316;17;2,21;54
2013;138;Papua New Guinea;130;124;396;45;3,05;66
2013;139;Togo;130;123;140;24;1,08;37
2013;140;Barbados;127;104;198;10;1,56;60
2013;141;Tajikistan;123;121;135;9;1,1;28
2013;142;Monaco;122;111;399;35;3,27;69
2013;143;Guadeloupe;120;111;216;22;1,8;49
2013;144;Dominican Republic;118;112;326;3;2,76;47
2013;145;Grenada;112;96;170;12;1,52;29
2013;146;Liechtenstein;110;95;294;41;2,67;50
2013;147;Niger;110;103;316;34;2,87;54
2013;148;Greenland;109;108;460;76;4,22;45
2013;149;Myanmar;104;96;121;16;1,16;46
2013;150;Swaziland;98;91;176;12;1,8;41
2013;151;Nicaragua;93;87;233;25;2,51;56
2013;152;Honduras;90;83;259;20;2,88;48
2013;153;El Salvador;90;81;109;17;1,21;40
2013;154;Haïti;86;76;222;39;2,58;43
2013;155;French Guiana;83;81;275;18;3,31;51
2013;156;French Polynesia;81;78;215;44;2,65;54
2013;157;Afghanistan;80;63;112;7;1,4;29
2013;158;Guam;73;63;92;8;1,26;52
2013;159;North Korea;72;65;103;2;1,43;75
2013;160;Bhutan;67;65;95;12;1,42;23
2013;161;Angola;65;64;123;9;1,89;31
2013;162;Bermuda;59;57;237;24;4,02;69
2013;163;Martinique;55;51;92;4;1,67;36
2013;164;Reunion;50;47;109;7;2,18;34
2013;165;Seychelles;49;45;114;12;2,33;41
2013;166;Bahamas;47;42;66;9;1,4;32
2013;167;Sierra Leone;47;41;119;14;2,53;26
2013;168;Democratic Republic Congo;46;41;107;3;2,33;38
2013;169;Burundi;44;37;38;5;0,86;28
2013;170;Mauritania;42;40;55;8;1,31;30
2013;171;Guinea;41;40;98;10;2,39;41
2013;172;Central African Republic;40;33;89;5;2,23;39
2013;173;Lesotho;39;36;75;12;1,92;26
2013;174;Faroe Islands;38;35;90;8;2,37;45
2013;175;Suriname;37;32;38;11;1,03;27
2013;176;Guinea-Bissau;36;35;84;22;2,33;47
2013;177;Dominica;35;30;67;2;1,91;21
2013;178;Liberia;33;28;62;7;1,88;19
2013;179;Cape Verde;32;30;100;13;3,13;14
2013;180;Eritrea;31;28;59;6;1,9;32
2013;181;Belize;30;28;30;1;1;32
2013;182;Guyana;29;26;31;1;1,07;30
2013;183;Vanuatu;28;27;75;6;2,68;26
2013;184;Falkland Islands (Malvinas);27;24;40;9;1,48;31
2013;185;San Marino;27;25;71;5;2,63;21
2013;186;Saint Kitts and Nevis;26;26;42;7;1,62;20
2013;187;Chad;26;25;27;1;1,04;32
2013;188;Comoros;22;20;8;0;0,36;12
2013;189;Solomon Islands;22;20;53;9;2,41;31
2013;190;Andorra;19;16;18;1;0,95;20
2013;191;Djibouti;18;18;28;4;1,56;16
2013;192;Turkmenistan;17;16;29;8;1,71;19
2013;193;Samoa;17;15;21;2;1,24;25
2013;194;Netherlands Antilles;16;12;32;1;2;42
2013;195;Cayman Islands;16;13;25;2;1,56;20
2013;196;Maldives;16;16;27;1;1,69;20
2013;197;Somalia;16;12;20;1;1,25;14
2013;198;Timor-Leste;15;12;30;4;2;11
2013;199;American Samoa;14;13;24;2;1,71;20
2013;200;Palau;14;13;25;4;1,79;24
2013;201;Federated States of Micronesia;13;13;16;3;1,23;22
2013;202;Antigua and Barbuda;11;9;17;1;1,55;11
2013;203;Gibraltar;11;11;50;17;4,55;17
2013;204;Aruba;9;7;7;0;0,78;11
2013;205;Equatorial Guinea;9;9;27;0;3;18
2013;206;Virgin Islands (British);8;8;21;1;2,63;19
2013;207;Virgin Islands (U.S.);8;8;14;0;1,75;27
2013;208;Anguilla;7;7;10;1;1,43;6
2013;209;Cook Islands;7;7;8;1;1,14;13
2013;210;Saint Lucia;7;5;9;0;1,29;16
2013;211;Montserrat;7;7;14;5;2;26
2013;212;Turks and Caicos Islands;6;6;12;0;2;11
2013;213;Tonga;6;6;9;0;1,5;18
2013;214;Kiribati;5;5;11;0;2,2;8
2013;215;Northern Mariana Islands;5;5;8;1;1,6;13
2013;216;Sao Tome and Principe;4;3;7;0;1,75;15
2013;217;Saint Vincent and The Grenadines;4;4;2;0;0,5;11
2013;218;Mayotte;3;2;1;0;0,33;10
2013;219;Saint Helena;3;3;3;0;1;3
2013;220;Christmas Island;2;2;0;0;0;3
2013;221;Nauru;2;2;2;1;1;6
2013;222;Wallis and Futuna;2;2;2;0;1;4
2013;223;Bouvet Island;1;0;0;0;0;2
2013;224;Marshall Islands;1;1;1;0;1;16
2013;225;Norfolk Island;1;1;3;0;3;6
2013;226;Niue;1;1;0;0;0;2
2013;227;South Georgia and The South Sandwich Islands;1;1;0;0;0;2
2013;228;Tuvalu;1;1;1;1;1;7
2013;229;Vatican City State;1;1;1;0;1;5
2014;1;United States;552690;494790;352934;194831;0,64;1648
2014;2;China;452877;438601;152140;95472;0,34;495
2014;3;United Kingdom;160935;141425;111107;36592;0,69;1015
2014;4;Germany;149595;136516;98852;35407;0,66;887
2014;5;Japan;114999;107171;51447;18208;0,45;745
2014;6;India;114449;106078;34961;15607;0,31;383
2014;7;France;104739;96467;64942;19988;0,62;811
2014;8;Italy;93064;84016;60766;22284;0,65;713
2014;9;Canada;88117;80051;57605;15595;0,65;794
2014;10;Spain;78817;71795;47018;14359;0,6;591
2014;11;Australia;77880;70579;52104;16939;0,67;644
2014;12;South Korea;72269;68140;30859;9608;0,43;424
2014;13;Brazil;59736;56368;18521;6654;0,31;379
2014;14;Netherlands;50732;45774;40745;10248;0,8;694
2014;15;Russian Federation;50430;49018;15155;6892;0,3;390
2014;16;Iran;39573;37141;14689;7386;0,37;180
2014;17;Switzerland;38308;34924;33322;7719;0,87;686
2014;18;Taiwan;37966;35926;14562;4178;0,38;331
2014;19;Turkey;37095;33450;10564;3345;0,28;266
2014;20;Poland;35951;34097;14829;5457;0,41;371
2014;21;Sweden;33847;31076;24987;5722;0,74;614
2014;22;Belgium;28679;26232;21895;4969;0,76;547
2014;23;Malaysia;25330;24503;7234;3121;0,29;165
2014;24;Denmark;22187;20292;19412;4672;0,87;518
2014;25;Austria;21117;19102;14825;3292;0,7;449
2014;26;Czech Republic;20137;19098;8919;3033;0,44;294
2014;27;Portugal;19911;18447;10609;2823;0,53;297
2014;28;Norway;17767;15800;11291;2978;0,64;402
2014;29;Mexico;17709;16607;6210;1584;0,35;289
2014;30;South Africa;17464;16215;8578;2627;0,49;292
2014;31;Israel;17388;15836;11577;2453;0,67;496
2014;32;Finland;17203;15936;11606;2851;0,67;443
2014;33;Singapore;17198;16086;12554;2921;0,73;349
2014;34;Greece;16734;15074;9443;2135;0,56;326
2014;35;Saudi Arabia;16117;15286;9017;2609;0,56;164
2014;36;Hong Kong;14982;14145;9432;1937;0,63;359
2014;37;Egypt;14196;13415;4915;1475;0,35;165
2014;38;Romania;12563;12091;3973;1215;0,32;167
2014;39;New Zealand;12455;11270;7414;1951;0,6;351
2014;40;Thailand;12061;11394;4007;1057;0,33;213
2014;41;Argentina;11472;10679;5130;1235;0,45;273
2014;42;Ireland;11272;10159;7406;1528;0,66;332
2014;43;Pakistan;10541;9954;3963;1377;0,38;148
2014;44;Chile;9679;9069;5410;1481;0,56;233
2014;45;Hungary;9281;8680;4968;1191;0,54;301
2014;46;Ukraine;9218;8931;2727;913;0,3;174
2014;47;Colombia;6795;6432;2418;509;0,36;169
2014;48;Slovakia;6711;6459;2147;775;0,32;180
2014;49;Serbia;6391;6010;2581;627;0,4;100
2014;50;Tunisia;5863;5480;1408;445;0,24;109
2014;51;Croatia;5533;5186;2245;518;0,41;177
2014;52;Indonesia;5499;5341;1383;411;0,25;140
2014;53;Slovenia;5321;5000;2484;642;0,47;189
2014;54;Nigeria;5155;4815;1106;275;0,21;115
2014;55;Algeria;4619;4449;994;299;0,22;97
2014;56;Morocco;4123;3659;1204;321;0,29;117
2014;57;Viet Nam;3519;3347;1442;371;0,41;133
2014;58;Bulgaria;3480;3348;1583;466;0,45;167
2014;59;Bangladesh;3360;3214;1095;271;0,33;124
2014;60;United Arab Emirates;3024;2822;1193;209;0,39;112
2014;61;Lithuania;2877;2745;1322;337;0,46;133
2014;62;Estonia;2562;2447;2014;401;0,79;162
2014;63;Qatar;2350;2183;1309;223;0,56;70
2014;64;Jordan;2307;2195;752;151;0,33;102
2014;65;Kenya;2067;1910;1308;357;0,63;165
2014;66;Lebanon;2045;1861;798;115;0,39;122
2014;67;Kazakhstan;2032;1983;307;82;0,15;64
2014;68;Cuba;1892;1779;435;91;0,23;115
2014;69;Iraq;1810;1706;573;132;0,32;51
2014;70;Philippines;1767;1619;781;188;0,44;147
2014;71;Luxembourg;1669;1562;949;248;0,57;105
2014;72;Cyprus;1649;1499;996;173;0,6;113
2014;73;Venezuela;1592;1505;468;61;0,29;155
2014;74;Belarus;1591;1554;642;138;0,4;122
2014;75;Ethiopia;1552;1490;640;128;0,41;88
2014;76;Peru;1508;1356;991;170;0,66;140
2014;77;Latvia;1380;1337;511;136;0,37;104
2014;78;Uruguay;1281;1185;554;121;0,43;124
2014;79;Iceland;1267;1147;1181;213;0,93;198
2014;80;Oman;1267;1177;407;89;0,32;83
2014;81;Ghana;1222;1135;470;71;0,38;92
2014;82;Kuwait;1160;1094;452;57;0,39;100
2014;83;Tanzania;1134;1086;673;157;0,59;113
2014;84;Uganda;1116;1031;753;151;0,67;118
2014;85;Sri Lanka;1077;1013;535;96;0,5;107
2014;86;Cameroon;1039;979;494;133;0,48;85
2014;87;Armenia;999;961;640;143;0,64;126
2014;88;Ecuador;880;800;439;115;0,5;100
2014;89;Georgia;847;793;873;86;1,03;101
2014;90;Macao;829;797;458;110;0,55;47
2014;91;Nepal;821;753;268;55;0,33;87
2014;92;Puerto Rico;757;715;747;70;0,99;156
2014;93;Costa Rica;756;712;407;77;0,54;127
2014;94;Macedonia;699;663;315;65;0,45;74
2014;95;Bosnia and Herzegovina;653;612;142;25;0,22;55
2014;96;Azerbaijan;594;574;229;40;0,39;58
2014;97;Sudan;585;567;181;32;0,31;65
2014;98;Senegal;576;528;241;50;0,42;89
2014;99;Palestine ;535;499;275;59;0,51;53
2014;100;Zimbabwe;525;492;251;20;0,48;90
2014;101;Malta;484;445;229;48;0,47;75
2014;102;Albania;473;454;50;13;0,11;43
2014;103;Syrian Arab Republic;471;441;97;17;0,21;74
2014;104;Uzbekistan;465;452;99;11;0,21;64
2014;105;Malawi;457;410;275;50;0,6;97
2014;106;Panama;436;399;409;53;0,94;128
2014;107;Libyan Arab Jamahiriya;431;413;122;12;0,28;45
2014;108;Moldova;408;397;210;47;0,51;74
2014;109;Congo;405;357;288;41;0,71;63
2014;110;Burkina Faso;401;379;196;33;0,49;77
2014;111;Trinidad and Tobago;387;347;96;16;0,25;72
2014;112;Zambia;377;340;247;28;0,66;83
2014;113;Botswana;376;330;250;18;0,66;71
2014;114;Bahrain;369;339;162;16;0,44;48
2014;115;Benin;363;337;199;41;0,55;59
2014;116;Yemen;346;332;96;25;0,28;46
2014;117;Mongolia;330;312;113;14;0,34;65
2014;118;Montenegro;320;301;156;54;0,49;28
2014;119;Côte d'Ivoire;314;293;117;11;0,37;82
2014;120;Jamaica;284;247;84;13;0,3;71
2014;121;Cambodia;275;250;251;42;0,91;65
2014;122;Bolivia;273;253;125;17;0,46;78
2014;123;Brunei Darussalam;262;244;82;32;0,31;49
2014;124;Madagascar;252;232;128;28;0,51;68
2014;125;Rwanda;234;194;142;10;0,61;48
2014;126;Mozambique;216;197;119;18;0,55;66
2014;127;Fiji;207;196;167;14;0,81;52
2014;128;Namibia;198;180;101;10;0,51;67
2014;129;Mauritius;197;185;77;17;0,39;50
2014;130;New Caledonia;193;173;151;21;0,78;66
2014;131;Mali;183;170;113;14;0,62;68
2014;132;Laos;173;165;89;14;0,51;54
2014;133;Guatemala;171;158;130;6;0,76;63
2014;134;Gabon;169;159;94;16;0,56;73
2014;135;Papua New Guinea;147;137;123;22;0,84;66
2014;136;Togo;141;132;43;6;0,3;37
2014;137;Gambia;139;131;80;10;0,58;90
2014;138;Paraguay;139;128;29;2;0,21;54
2014;139;Grenada;138;120;44;6;0,32;29
2014;140;Guadeloupe;130;116;72;5;0,55;49
2014;141;Niger;127;119;44;10;0,35;54
2014;142;Kyrgyzstan;126;118;36;7;0,29;40
2014;143;Myanmar;121;116;46;10;0,38;46
2014;144;Liechtenstein;120;112;71;18;0,59;50
2014;145;Barbados;112;91;166;4;1,48;60
2014;146;Saint Kitts and Nevis;111;40;16;1;0,14;20
2014;147;Monaco;108;98;65;10;0,6;69
2014;148;El Salvador;108;91;54;6;0,5;40
2014;149;Haïti;103;91;120;4;1,17;43
2014;150;Greenland;102;91;87;18;0,85;45
2014;151;French Polynesia;102;87;89;16;0,87;54
2014;152;Dominican Republic;99;86;40;5;0,4;47
2014;153;Swaziland;99;92;47;0;0,47;41
2014;154;Nicaragua;96;87;31;2;0,32;56
2014;155;Afghanistan;91;85;150;11;1,65;29
2014;156;Tajikistan;83;79;17;0;0,2;28
2014;157;Angola;82;74;21;6;0,26;31
2014;158;Honduras;73;69;25;2;0,34;48
2014;159;French Guiana;72;64;48;1;0,67;51
2014;160;Bhutan;68;66;25;5;0,37;23
2014;161;Sierra Leone;66;59;121;14;1,83;26
2014;162;Faroe Islands;55;51;66;6;1,2;45
2014;163;Martinique;55;46;31;1;0,56;36
2014;164;Guinea;54;49;114;3;2,11;41
2014;165;Guinea-Bissau;52;48;33;14;0,63;47
2014;166;Reunion;52;44;19;0;0,37;34
2014;167;North Korea;49;43;4;0;0,08;75
2014;168;Central African Republic;45;42;22;4;0,49;39
2014;169;Guam;44;41;19;2;0,43;52
2014;170;Turkmenistan;41;40;20;10;0,49;19
2014;171;Bahamas;40;33;31;5;0,78;32
2014;172;Mauritania;40;32;15;1;0,38;30
2014;173;Seychelles;38;37;19;4;0,5;41
2014;174;Burundi;37;33;22;2;0,59;28
2014;175;Democratic Republic Congo;33;26;8;0;0,24;38
2014;176;Liberia;31;23;64;4;2,06;19
2014;177;Bermuda;30;26;46;2;1,53;69
2014;178;Lesotho;30;27;11;3;0,37;26
2014;179;Cape Verde;29;29;11;2;0,38;14
2014;180;Dominica;29;26;5;1;0,17;21
2014;181;Vanuatu;28;25;13;1;0,46;26
2014;182;Belize;26;21;71;3;2,73;32
2014;183;Eritrea;26;24;14;2;0,54;32
2014;184;Maldives;26;21;12;2;0,46;20
2014;185;Guyana;25;25;17;2;0,68;30
2014;186;Solomon Islands;25;22;24;1;0,96;31
2014;187;Timor-Leste;25;24;18;2;0,72;11
2014;188;Samoa;25;21;9;1;0,36;25
2014;189;Chad;24;23;28;1;1,17;32
2014;190;Aruba;21;18;3;1;0,14;11
2014;191;American Samoa;21;19;5;0;0,24;20
2014;192;Falkland Islands (Malvinas);21;17;10;2;0,48;31
2014;193;Andorra;20;17;24;0;1,2;20
2014;194;Djibouti;20;20;8;0;0,4;16
2014;195;Suriname;20;17;7;0;0,35;27
2014;196;Somalia;18;13;9;0;0,5;14
2014;197;Federated States of Micronesia;17;13;11;0;0,65;22
2014;198;San Marino;16;16;14;1;0,88;21
2014;199;Netherlands Antilles;15;12;37;0;2,47;42
2014;200;Cayman Islands;15;14;6;1;0,4;20
2014;201;Gibraltar;14;11;2;1;0,14;17
2014;202;Equatorial Guinea;14;13;2;0;0,14;18
2014;203;Palau;12;12;11;0;0,92;24
2014;204;Antigua and Barbuda;11;10;2;0;0,18;11
2014;205;Virgin Islands (U.S.);11;9;3;0;0,27;27
2014;206;Marshall Islands;10;6;0;0;0;16
2014;207;Tonga;9;7;3;0;0,33;18
